N_POINTS,LATITUDE,LONGITUDE,TIME,CYCLE_NUMBER,PLATFORM_NUMBER,PRES,TEMP,PSAL
586,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,813.3,7.861,34.528
587,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,815.4,7.831,34.526
588,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,817.5,7.81,34.523
589,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,819.5,7.777,34.521
590,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,821.6,7.742,34.518
591,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,823.7,7.716,34.518
592,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,825.8,7.698,34.517
593,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,827.9,7.681,34.515
594,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,829.4,7.669,34.515
595,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,831.0,7.651,34.512
596,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,833.4,7.616,34.509
597,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,835.6,7.561,34.507
598,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,837.3,7.528,34.504
599,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,839.4,7.499,34.502
600,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,841.4,7.486,34.501
601,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,843.4,7.477,34.501
602,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,845.4,7.463,34.5
603,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,847.4,7.397,34.494
604,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,849.4,7.346,34.491
605,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,851.4,7.32,34.487
606,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,853.4,7.266,34.483
607,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,855.4,7.233,34.478
608,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,857.4,7.21,34.478
609,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,859.4,7.197,34.477
610,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,861.5,7.19,34.475
611,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,863.5,7.148,34.474
612,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,865.7,7.111,34.471
613,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,867.3,7.096,34.469
614,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,869.5,7.067,34.466
615,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,871.6,7.03,34.464
616,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,873.3,7.0,34.462
617,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,875.5,6.981,34.46
618,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,877.6,6.965,34.458
619,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,879.3,6.95,34.456
620,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,881.5,6.907,34.453
621,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,883.6,6.858,34.45
622,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,885.4,6.821,34.448
623,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,887.1,6.806,34.446
624,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,889.4,6.796,34.445
625,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,891.6,6.767,34.442
626,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,893.3,6.729,34.439
627,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,895.2,6.683,34.436
628,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,897.5,6.638,34.43
629,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,899.7,6.604,34.427
630,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,901.5,6.565,34.425
631,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,903.4,6.558,34.422
632,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,905.2,6.545,34.421
633,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,907.5,6.521,34.419
634,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,909.7,6.5,34.416
635,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,911.5,6.464,34.414
636,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,913.3,6.417,34.41
637,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,915.1,6.403,34.408
638,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,917.4,6.388,34.408
639,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,919.7,6.357,34.407
640,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,921.6,6.313,34.403
641,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,923.4,6.29,34.402
642,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,925.3,6.27,34.4
643,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,927.1,6.265,34.399
644,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,929.5,6.25,34.397
645,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,931.8,6.204,34.397
646,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,933.7,6.168,34.394
647,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,935.6,6.144,34.39
648,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,937.4,6.131,34.389
649,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,939.3,6.106,34.39
650,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,941.2,6.091,34.387
651,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,943.1,6.089,34.388
652,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,945.5,6.074,34.388
653,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,947.8,6.058,34.389
654,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,949.7,6.044,34.389
655,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,951.6,6.039,34.389
656,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,953.6,6.007,34.387
657,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,955.5,5.994,34.38
658,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,957.4,5.923,34.372
659,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,959.3,5.846,34.366
660,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,961.3,5.82,34.364
661,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,963.2,5.807,34.362
662,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,965.1,5.77,34.359
663,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,967.4,5.738,34.359
664,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,969.9,5.724,34.358
665,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,971.8,5.712,34.357
666,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,973.7,5.692,34.358
667,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,975.6,5.67,34.355
668,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,977.5,5.634,34.355
669,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,979.3,5.615,34.352
670,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,981.3,5.57,34.35
671,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,983.2,5.53,34.345
672,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,985.1,5.509,34.343
673,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,987.4,5.483,34.343
674,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,989.8,5.455,34.342
675,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,991.6,5.438,34.34
676,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,993.5,5.404,34.338
677,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,995.4,5.399,34.339
678,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,997.4,5.385,34.339
679,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,999.3,5.362,34.337
680,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1001.2,5.335,34.335
681,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1003.2,5.317,34.334
682,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1005.1,5.303,34.332
683,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1007.1,5.292,34.33
684,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1009.0,5.241,34.328
685,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1011.0,5.195,34.322
686,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1013.0,5.147,34.317
687,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1015.4,5.115,34.314
688,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1017.9,5.098,34.314
689,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1019.9,5.099,34.316
690,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1021.9,5.104,34.32
691,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1023.9,5.093,34.323
692,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1025.5,5.089,34.324
693,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1027.0,5.086,34.324
694,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1029.0,5.08,34.323
695,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1031.1,5.064,34.323
696,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1033.1,5.038,34.32
697,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1035.2,4.995,34.319
698,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1037.2,4.989,34.32
699,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1039.3,4.988,34.32
700,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1041.3,4.987,34.32
701,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1043.3,4.98,34.319
702,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1045.3,4.954,34.318
703,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1047.4,4.929,34.317
704,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1049.4,4.9,34.316
705,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1051.4,4.882,34.317
706,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1053.3,4.87,34.317
707,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1055.4,4.84,34.314
708,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1057.3,4.854,34.32
709,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1059.3,4.858,34.325
710,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1061.3,4.842,34.324
711,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1063.3,4.837,34.323
712,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1065.2,4.83,34.323
713,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1067.3,4.782,34.321
714,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1069.3,4.76,34.321
715,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1071.4,4.757,34.322
716,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1073.4,4.756,34.321
717,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1075.4,4.753,34.321
718,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1077.5,4.748,34.322
719,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1079.5,4.744,34.321
720,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1081.6,4.735,34.322
721,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1083.2,4.715,34.322
722,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1085.3,4.703,34.323
723,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1087.4,4.696,34.322
724,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1089.5,4.684,34.322
725,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1091.6,4.673,34.322
726,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1093.3,4.634,34.321
727,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1095.4,4.611,34.319
728,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1097.6,4.592,34.318
729,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1099.3,4.571,34.317
730,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1101.4,4.543,34.314
731,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1103.5,4.496,34.312
732,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1105.6,4.471,34.311
733,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1107.7,4.455,34.311
734,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1109.4,4.447,34.31
735,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1111.5,4.419,34.313
736,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1113.7,4.386,34.312
737,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1115.4,4.379,34.312
738,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1117.2,4.371,34.313
739,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1119.4,4.365,34.313
740,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1121.5,4.36,34.313
741,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1123.3,4.357,34.312
742,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1125.4,4.351,34.312
743,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1127.6,4.343,34.312
744,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1129.3,4.334,34.312
745,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1131.4,4.323,34.312
746,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1133.6,4.316,34.312
747,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1135.3,4.309,34.312
748,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1137.3,4.293,34.311
749,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1139.4,4.247,34.312
750,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1141.5,4.156,34.305
751,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1143.7,4.119,34.304
752,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1145.4,4.103,34.302
753,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1147.5,4.081,34.298
754,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1149.6,4.047,34.3
755,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1151.3,4.031,34.3
756,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1153.5,4.026,34.3
757,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1155.6,4.017,34.3
758,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1157.4,3.994,34.301
759,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1159.5,3.988,34.3
760,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1161.7,3.986,34.301
761,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1163.4,3.974,34.302
762,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1165.2,3.963,34.301
763,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1167.3,3.951,34.301
764,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1169.5,3.939,34.303
765,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1171.3,3.917,34.303
766,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1173.5,3.898,34.304
767,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1175.7,3.889,34.308
768,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1177.4,3.889,34.308
769,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1179.2,3.882,34.31
770,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1181.5,3.872,34.314
771,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1183.7,3.872,34.315
772,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1185.5,3.87,34.315
773,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1187.4,3.862,34.317
774,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1189.3,3.857,34.317
775,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1191.2,3.857,34.318
776,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1193.1,3.878,34.325
777,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1195.0,3.889,34.327
778,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1197.4,3.886,34.328
779,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1199.8,3.881,34.329
780,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1201.7,3.869,34.329
781,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1203.6,3.866,34.331
782,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1205.5,3.868,34.332
783,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1207.4,3.862,34.332
784,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1209.3,3.86,34.335
785,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1211.3,3.86,34.336
786,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1213.2,3.864,34.338
787,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1215.2,3.854,34.338
788,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1217.1,3.844,34.34
789,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1219.1,3.837,34.342
790,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1221.1,3.834,34.344
791,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1223.1,3.829,34.345
792,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1225.1,3.813,34.346
793,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1227.1,3.795,34.347
794,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1229.2,3.792,34.347
795,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1231.2,3.789,34.348
796,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1233.5,3.779,34.349
797,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1235.6,3.766,34.35
798,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1237.5,3.756,34.35
799,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1239.5,3.738,34.352
800,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1241.5,3.731,34.354
801,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1243.6,3.725,34.356
802,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1245.2,3.71,34.357
803,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1247.3,3.693,34.359
804,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1249.3,3.682,34.36
805,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1251.4,3.68,34.362
806,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1253.4,3.676,34.365
807,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1255.5,3.665,34.366
808,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1257.6,3.66,34.367
809,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1259.2,3.656,34.368
810,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1261.3,3.649,34.37
811,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1263.4,3.645,34.371
812,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1265.5,3.645,34.371
813,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1267.7,3.645,34.371
814,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1269.3,3.645,34.372
815,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1271.5,3.649,34.376
816,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1273.6,3.648,34.378
817,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1275.3,3.651,34.382
818,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1277.4,3.648,34.383
819,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1279.5,3.65,34.385
820,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1281.2,3.65,34.385
821,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1283.4,3.653,34.384
822,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1285.6,3.658,34.387
823,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1287.3,3.66,34.388
824,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1289.4,3.653,34.389
825,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1291.5,3.645,34.39
826,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1293.2,3.638,34.391
827,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1295.5,3.632,34.391
828,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1297.7,3.628,34.392
829,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1299.4,3.623,34.392
830,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1301.3,3.612,34.394
831,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1303.1,3.61,34.394
832,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1305.4,3.596,34.395
833,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1307.6,3.578,34.399
834,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1309.5,3.569,34.399
835,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1311.4,3.563,34.399
836,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1313.3,3.556,34.401
837,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1315.2,3.548,34.403
838,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1317.1,3.545,34.405
839,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1319.0,3.542,34.405
840,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1321.4,3.526,34.406
841,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1323.8,3.508,34.406
842,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1325.7,3.503,34.407
843,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1327.7,3.5,34.407
844,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1329.6,3.496,34.408
845,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1331.6,3.495,34.408
846,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1333.6,3.495,34.408
847,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1335.7,3.494,34.408
848,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1337.7,3.478,34.412
849,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1339.7,3.473,34.411
850,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1341.8,3.474,34.412
851,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1343.8,3.474,34.412
852,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1345.9,3.474,34.412
853,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1347.5,3.474,34.412
854,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1349.0,3.474,34.412
855,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1351.1,3.473,34.412
856,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1353.2,3.472,34.413
857,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1355.2,3.471,34.413
858,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1357.3,3.467,34.414
859,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1359.3,3.451,34.42
860,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1361.4,3.452,34.42
861,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1363.3,3.452,34.42
862,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1365.3,3.451,34.42
863,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1367.3,3.45,34.42
864,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1369.3,3.446,34.42
865,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1371.4,3.433,34.422
866,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1373.4,3.427,34.424
867,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1375.5,3.425,34.424
868,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1377.5,3.422,34.425
869,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1379.5,3.414,34.427
870,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1381.2,3.41,34.427
871,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1383.3,3.409,34.427
872,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1385.3,3.407,34.428
873,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1387.4,3.406,34.429
874,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1389.5,3.405,34.43
875,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1391.2,3.404,34.433
876,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1393.4,3.399,34.436
877,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1395.5,3.389,34.438
