N_POINTS,LATITUDE,LONGITUDE,TIME,CYCLE_NUMBER,PLATFORM_NUMBER,PRES,TEMP,PSAL
576,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1902.5,-0.729,34.904
577,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1907.8,-0.729,34.904
578,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1913.1,-0.729,34.904
579,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1918.0,-0.729,34.904
580,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1922.9,-0.73,34.904
581,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1927.8,-0.73,34.904
582,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1932.7,-0.73,34.904
583,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1937.7,-0.73,34.904
584,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1942.9,-0.73,34.904
585,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1948.0,-0.73,34.904
586,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1952.8,-0.73,34.904
587,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1957.6,-0.732,34.904
588,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1962.8,-0.732,34.904
589,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1968.0,-0.732,34.904
590,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1973.1,-0.732,34.904
591,64.31684,-5.411706666666666,2025-04-01 16:50:30,69,4903673,1976.8,-0.733,34.904
